time,lead_ii,pulse_reference,respiration_belt
11.083333,0.062368,0.278368,-0.511082
11.087500,0.105214,0.254143,-0.513818
11.091667,0.096298,0.225393,-0.539595
11.095833,0.066113,0.216551,-0.533200
11.100000,0.117671,0.179155,-0.531225
11.104167,0.121336,0.170284,-0.565867
11.108333,0.103794,0.157384,-0.568837
11.112500,0.127300,0.156817,-0.570172
11.116667,0.116302,0.131973,-0.557919
11.120833,0.164560,0.137226,-0.561520
11.125000,0.158163,0.125383,-0.570017
11.129167,0.144554,0.119224,-0.594992
11.133333,0.198497,0.132597,-0.594495
11.137500,0.224852,0.132547,-0.580369
11.141667,0.208023,0.121820,-0.589255
11.145833,0.205341,0.118427,-0.610125
11.150000,0.225094,0.129348,-0.611325
11.154167,0.238775,0.129383,-0.611881
11.158333,0.263243,0.139893,-0.636258
11.162500,0.248101,0.127730,-0.643466
11.166667,0.264598,0.149021,-0.639881
11.170833,0.286520,0.129318,-0.630809
11.175000,0.280154,0.122958,-0.634605
11.179167,0.282429,0.142902,-0.633881
11.183333,0.326825,0.143417,-0.665828
11.187500,0.317857,0.122201,-0.659401
11.191667,0.305559,0.131937,-0.681667
11.195833,0.326561,0.118057,-0.684764
11.200000,0.329266,0.128887,-0.661509
11.204167,0.331542,0.130878,-0.698179
11.208333,0.329989,0.120562,-0.674732
11.212500,0.303111,0.104366,-0.704153
11.216667,0.340693,0.114258,-0.681960
11.220833,0.337039,0.105067,-0.706609
11.225000,0.308559,0.104509,-0.708262
11.229167,0.312590,0.086654,-0.696439
11.233333,0.299744,0.104264,-0.706591
11.237500,0.326728,0.101097,-0.737446
11.241667,0.269506,0.089239,-0.737939
11.245833,0.271251,0.077870,-0.723038
11.250000,0.261294,0.071941,-0.732766
11.254167,0.253837,0.087720,-0.732446
11.258333,0.258684,0.084982,-0.742349
11.262500,0.220365,0.100579,-0.763445
11.266667,0.206206,0.098647,-0.772846
11.270833,0.198946,0.089309,-0.762481
11.275000,0.193703,0.104577,-0.780431
11.279167,0.169474,0.095466,-0.783826
11.283333,0.157135,0.103449,-0.777280
11.287500,0.166838,0.090651,-0.793693
11.291667,0.163302,0.096037,-0.782506
11.295833,0.112308,0.101986,-0.800779
11.300000,0.115546,0.124656,-0.796379
11.304167,0.107175,0.120206,-0.787613
11.308333,0.104865,0.113081,-0.820522
11.312500,0.075011,0.120420,-0.803379
11.316667,0.074239,0.127721,-0.822621
11.320833,0.102326,0.129441,-0.801082
11.325000,0.085277,0.132386,-0.831274
11.329167,0.060784,0.127585,-0.817160
11.333333,0.053514,0.109185,-0.842686
11.337500,0.048658,0.115459,-0.847617
11.341667,0.020891,0.097307,-0.846981
11.345833,0.035424,0.095162,-0.857114
11.350000,0.017706,0.106822,-0.861115
11.354167,0.044180,0.097955,-0.843638
11.358333,0.029402,0.090857,-0.857542
11.362500,0.023359,0.079279,-0.867404
11.366667,-0.002465,0.076610,-0.851645
11.370833,0.026054,0.081160,-0.883203
11.375000,0.013468,0.070370,-0.875266
11.379167,-0.012538,0.062116,-0.879858
11.383333,-0.008760,0.073857,-0.893302
11.387500,0.002522,0.077666,-0.880019
11.391667,0.019737,0.068501,-0.899184
11.395833,-0.006908,0.081572,-0.903707
11.400000,0.015971,0.076699,-0.891609
11.404167,0.005716,0.067584,-0.909350
11.408333,-0.013571,0.076288,-0.911178
11.412500,-0.018866,0.088151,-0.909721
11.416667,0.004585,0.075949,-0.905735
11.420833,0.006087,0.081574,-0.929406
11.425000,0.000723,0.083379,-0.936052
11.429167,-0.032041,0.088482,-0.924679
11.433333,-0.016106,0.101416,-0.938890
11.437500,0.023359,0.103022,-0.941327
11.441667,-0.020044,0.086755,-0.940093
11.445833,-0.023549,0.103060,-0.946342
11.450000,0.000940,0.102819,-0.943728
11.454167,0.005657,0.099133,-0.958846
11.458333,0.008752,0.099360,-0.934414
11.462500,0.000062,0.109385,-0.964059
11.466667,-0.024886,0.101667,-0.960808
11.470833,0.016257,0.113715,-0.962097
11.475000,0.003381,0.102522,-0.970835
11.479167,-0.009286,0.111002,-0.947587
11.483333,-0.002137,0.086256,-0.966265
11.487500,-0.015180,0.094997,-0.960798
11.491667,-0.016874,0.084868,-0.975725
11.495833,-0.032650,0.074853,-0.980903
11.500000,0.003559,0.084836,-0.975006
11.504167,0.015827,0.093257,-0.993614
11.508333,-0.017319,0.080849,-0.969459
11.512500,-0.034035,0.077313,-0.999753
11.516667,0.003048,0.075505,-0.981209
11.520833,0.000337,0.057581,-0.983724
11.525000,-0.010676,0.070016,-1.006796
11.529167,-0.026990,0.051803,-1.007060
11.533333,-0.010903,0.075571,-1.001980
11.537500,-0.012470,0.050380,-1.006046
11.541667,-0.029641,0.064724,-0.996043
11.545833,-0.033722,0.049927,-1.022900
11.550000,-0.018756,0.071776,-1.018998
11.554167,-0.015457,0.055156,-1.027935
11.558333,-0.015694,0.055270,-1.004750
11.562500,-0.033591,0.083610,-1.029153
11.566667,-0.017127,0.082241,-1.015296
11.570833,0.012518,0.075256,-1.021532
11.575000,-0.030768,0.086186,-1.015207
11.579167,-0.028414,0.097607,-1.032163
11.583333,-0.020143,0.075232,-1.037559
11.587500,0.006163,0.088451,-1.033963
11.591667,-0.031316,0.089478,-1.039151
11.595833,-0.045970,0.095430,-1.054258
11.600000,-0.026989,0.094114,-1.036678
11.604167,0.011943,0.093760,-1.052906
11.608333,-0.024746,0.099040,-1.030439
11.612500,-0.016031,0.079574,-1.062810
11.616667,0.006473,0.090121,-1.033892
11.620833,-0.015503,0.087829,-1.051941
11.625000,0.002842,0.089851,-1.058650
11.629167,-0.024635,0.076613,-1.070986
11.633333,0.004819,0.090177,-1.042609
11.637500,0.022185,0.073482,-1.056189
11.641667,0.000489,0.062115,-1.058744
11.645833,-0.009933,0.057236,-1.078430
11.650000,0.010761,0.057663,-1.068750
11.654167,0.034090,0.067643,-1.080463
11.658333,0.021762,0.071188,-1.051818
11.662500,0.049677,0.051967,-1.062929
11.666667,0.029281,0.052999,-1.079956
11.670833,0.080976,0.042417,-1.073997
11.675000,0.061971,0.056583,-1.058526
11.679167,0.044933,0.040041,-1.081477
11.683333,0.058776,0.040537,-1.090537
11.687500,0.052148,0.061918,-1.093271
11.691667,0.054979,0.056252,-1.092515
11.695833,0.046351,0.052532,-1.094927
11.700000,0.045925,0.074468,-1.065583
11.704167,0.040831,0.093632,-1.078434
11.708333,0.038855,0.088831,-1.081626
11.712500,0.022874,0.091015,-1.073377
11.716667,0.019630,0.100619,-1.081305
11.720833,0.044081,0.087412,-1.088849
11.725000,0.008366,0.097336,-1.095660
11.729167,-0.014522,0.120250,-1.088430
11.733333,-0.019768,0.115264,-1.105305
11.737500,0.008017,0.109317,-1.082324
11.741667,-0.007841,0.118541,-1.082521
11.745833,-0.043798,0.136196,-1.084350
11.750000,-0.001629,0.135136,-1.102049
11.754167,-0.025124,0.110051,-1.082957
11.758333,-0.033584,0.110096,-1.086351
11.762500,-0.055500,0.136430,-1.104626
11.766667,-0.020395,0.121752,-1.103295
11.770833,0.002998,0.107472,-1.081774
11.775000,-0.038507,0.112201,-1.100474
11.779167,-0.027309,0.113210,-1.093651
11.783333,-0.016162,0.104176,-1.101553
11.787500,-0.011258,0.116898,-1.101168
11.791667,-0.030812,0.088481,-1.087925
11.795833,-0.044671,0.105847,-1.111145
11.800000,-0.014705,0.105667,-1.102972
11.804167,-0.006472,0.077103,-1.107583
11.808333,-0.059417,0.081536,-1.096034
11.812500,-0.072240,0.075853,-1.084708
11.816667,-0.083549,0.085125,-1.104581
11.820833,-0.129332,0.095930,-1.091489
11.825000,-0.150956,0.096864,-1.094576
11.829167,-0.183220,0.080360,-1.085347
11.833333,-0.133132,0.077502,-1.105066
11.837500,-0.026431,0.076114,-1.086881
11.841667,0.105314,0.101891,-1.101154
11.845833,0.288343,0.088913,-1.116026
11.850000,0.542781,0.105951,-1.108963
11.854167,0.789142,0.125665,-1.089057
11.858333,0.986532,0.138377,-1.100216
11.862500,1.049995,0.127062,-1.096370
11.866667,1.045728,0.155823,-1.106611
11.870833,0.913852,0.168072,-1.114371
11.875000,0.672201,0.176944,-1.083466
11.879167,0.398112,0.205875,-1.097992
11.883333,0.145145,0.225742,-1.094167
11.887500,-0.025795,0.240087,-1.110064
11.891667,-0.199793,0.242673,-1.098483
11.895833,-0.228231,0.271482,-1.103805
11.900000,-0.223445,0.270649,-1.094494
11.904167,-0.138476,0.295809,-1.093442
11.908333,-0.091765,0.315883,-1.085358
11.912500,-0.044261,0.308023,-1.074381
11.916667,-0.048991,0.318294,-1.077014
11.920833,-0.000453,0.316386,-1.096372
11.925000,-0.011497,0.300081,-1.076747
11.929167,-0.043606,0.294130,-1.086117
11.933333,-0.019036,0.286484,-1.097870
11.937500,-0.016007,0.281094,-1.101637
11.941667,-0.012427,0.262259,-1.081076
11.945833,-0.019537,0.251512,-1.077260
11.950000,0.013511,0.225359,-1.072910
11.954167,0.033671,0.211229,-1.098212
11.958333,0.007738,0.166713,-1.095445
11.962500,-0.002013,0.144951,-1.067286
11.966667,0.011452,0.127994,-1.093161
11.970833,0.032189,0.110068,-1.081026
11.975000,0.058327,0.111927,-1.067362
11.979167,0.029209,0.104999,-1.081073
11.983333,0.062520,0.103856,-1.059460
11.987500,0.097029,0.098293,-1.069439
11.991667,0.063736,0.090111,-1.082268
11.995833,0.075776,0.085110,-1.075050
12.000000,0.094859,0.083888,-1.048826
12.004167,0.130517,0.087600,-1.056975
12.008333,0.123763,0.083405,-1.053194
12.012500,0.115832,0.077261,-1.061956
12.016667,0.129831,0.087258,-1.069544
12.020833,0.170487,0.071296,-1.051201
12.025000,0.159422,0.069273,-1.056493
12.029167,0.177681,0.079721,-1.041318
12.033333,0.202344,0.078870,-1.056904
12.037500,0.224986,0.069101,-1.060268
12.041667,0.213439,0.074634,-1.032250
12.045833,0.217429,0.064991,-1.062091
12.050000,0.233450,0.080833,-1.048314
12.054167,0.261970,0.077555,-1.044548
12.058333,0.252783,0.053053,-1.055291
12.062500,0.231255,0.055690,-1.031018
12.066667,0.286884,0.041553,-1.045842
12.070833,0.282376,0.059498,-1.041698
12.075000,0.277537,0.047482,-1.043163
12.079167,0.250930,0.041523,-1.038530
12.083333,0.272794,0.043275,-1.011235
12.087500,0.307029,0.035595,-1.013533
12.091667,0.288044,0.041474,-1.005934
12.095833,0.275400,0.018267,-1.007134
12.100000,0.260527,0.037631,-1.017656
12.104167,0.291575,0.034021,-1.022479
12.108333,0.269442,0.027762,-0.999395
12.112500,0.216963,0.011706,-1.000709
12.116667,0.238214,0.021990,-1.008523
12.120833,0.228861,0.031361,-0.990436
12.125000,0.227585,0.024242,-1.002034
12.129167,0.204501,0.035371,-1.001810
12.133333,0.193194,0.027651,-0.981955
12.137500,0.175873,0.042355,-0.984100
12.141667,0.182540,0.043650,-1.000509
12.145833,0.150757,0.031581,-0.968708
12.150000,0.161368,0.034842,-0.971972
12.154167,0.151804,0.062478,-0.977546
12.158333,0.102008,0.054429,-0.971901
12.162500,0.098407,0.049208,-0.961090
12.166667,0.085920,0.065537,-0.963682
12.170833,0.106581,0.044270,-0.968740
12.175000,0.070399,0.056087,-0.969274
12.179167,0.053996,0.056964,-0.964459
12.183333,0.073522,0.052692,-0.945231
12.187500,0.054161,0.051152,-0.940158
12.191667,0.021773,0.057653,-0.946705
12.195833,0.034191,0.053727,-0.944242
12.200000,0.010611,0.035915,-0.956008
12.204167,0.005066,0.042460,-0.935108
12.208333,0.002548,0.047512,-0.943975
12.212500,-0.014772,0.028191,-0.945157
12.216667,0.001215,0.024958,-0.924646
12.220833,-0.001837,0.027799,-0.911613
12.225000,-0.010040,0.010589,-0.928574
12.229167,-0.050323,0.029142,-0.918657
12.233333,-0.022583,0.006131,-0.898134
12.237500,-0.029695,0.020382,-0.908223
12.241667,-0.046777,-0.005910,-0.924168
12.245833,-0.055609,0.004663,-0.900334
12.250000,-0.039583,0.020175,-0.914347
12.254167,-0.040322,0.003376,-0.903444
12.258333,-0.053087,0.009280,-0.895324
12.262500,-0.046466,-0.001716,-0.901118
12.266667,-0.058599,0.004107,-0.889238
12.270833,-0.042307,0.013113,-0.895664
12.275000,-0.029347,0.023990,-0.865734
12.279167,-0.073968,0.027491,-0.873208
12.283333,-0.027225,0.007877,-0.852823
12.287500,-0.028102,0.017955,-0.865580
12.291667,-0.028537,0.024510,-0.860715
12.295833,-0.076539,0.021700,-0.853891
12.300000,-0.042731,0.027803,-0.860376
12.304167,-0.021561,0.037150,-0.853066
12.308333,-0.038195,0.048102,-0.830769
12.312500,-0.044913,0.037191,-0.827234
12.316667,-0.055956,0.028916,-0.837140
12.320833,-0.018601,0.029702,-0.830879
12.325000,-0.048176,0.027300,-0.832091
12.329167,-0.066831,0.046273,-0.820833
12.333333,-0.050577,0.038350,-0.822411
12.337500,-0.040283,0.026022,-0.828151
12.341667,-0.036217,0.014017,-0.811160
12.345833,-0.067805,0.017861,-0.818540
12.350000,-0.055984,0.016725,-0.812560
12.354167,-0.027459,0.017454,-0.800231
12.358333,-0.041292,0.026775,-0.782865
12.362500,-0.045789,0.003051,-0.788127
12.366667,-0.062071,-0.001219,-0.786817
12.370833,-0.028954,0.006194,-0.763174
12.375000,-0.068523,-0.004322,-0.777735
12.379167,-0.063807,-0.001658,-0.757966
12.383333,-0.039996,-0.000948,-0.762563
12.387500,-0.036943,0.006614,-0.750656
12.391667,-0.035158,-0.009901,-0.758815
12.395833,-0.070550,-0.005751,-0.739587
12.400000,-0.038332,-0.016593,-0.729152
12.404167,-0.020807,-0.016830,-0.727642
12.408333,-0.050128,-0.014225,-0.736841
12.412500,-0.078323,-0.006693,-0.747496
12.416667,-0.056425,-0.003574,-0.713794
12.420833,-0.043299,0.007907,-0.715043
12.425000,-0.055954,-0.003346,-0.708287
12.429167,-0.077452,0.017471,-0.724378
12.433333,-0.042178,0.020193,-0.698541
12.437500,-0.042681,0.028365,-0.689131
12.441667,-0.049726,0.009692,-0.698750
12.445833,-0.071709,0.008523,-0.682189
12.450000,-0.049351,0.028360,-0.671981
12.454167,-0.023964,0.032520,-0.690374
12.458333,-0.030277,0.020740,-0.669433
12.462500,-0.075593,0.030957,-0.666659
12.466667,-0.056725,0.037490,-0.659881
12.470833,-0.030144,0.014275,-0.676519
12.475000,-0.033677,0.028151,-0.658137
12.479167,-0.043992,0.007722,-0.662371
12.483333,-0.059875,0.016782,-0.647679
12.487500,-0.024820,0.021250,-0.621747
12.491667,-0.042187,0.022976,-0.625766
12.495833,-0.059577,0.007650,-0.644935
12.500000,-0.049252,0.012515,-0.626671
12.504167,-0.039463,-0.014676,-0.615887
12.508333,-0.041061,-0.012282,-0.612931
12.512500,-0.036087,-0.017162,-0.595933
12.516667,-0.028228,-0.024287,-0.603226
12.520833,-0.011947,-0.029202,-0.609725
12.525000,-0.033093,-0.006402,-0.580886
12.529167,-0.038666,-0.010553,-0.581049
12.533333,-0.021959,-0.030363,-0.585389
12.537500,0.006402,-0.028028,-0.560295
12.541667,-0.009498,-0.013489,-0.566189
12.545833,-0.011461,-0.016898,-0.566275
12.550000,-0.020414,-0.012163,-0.568460
12.554167,0.012513,-0.024041,-0.566278
12.558333,0.012347,-0.002199,-0.541945
12.562500,-0.009487,-0.026488,-0.535805
12.566667,0.009786,-0.008256,-0.550861
12.570833,0.026030,-0.007379,-0.512221
12.575000,0.031390,0.001018,-0.521427
12.579167,0.031342,-0.000180,-0.512112
12.583333,0.025168,0.026277,-0.495980
12.587500,0.026085,0.027630,-0.517969
12.591667,0.016010,0.017896,-0.500392
12.595833,0.023159,0.038537,-0.491124
12.600000,0.033472,0.029214,-0.477389
12.604167,0.009331,0.027401,-0.494822
12.608333,0.018337,0.031009,-0.459091
12.612500,-0.026749,0.042674,-0.483499
12.616667,-0.000399,0.029725,-0.477583
12.620833,-0.005554,0.038183,-0.460536
12.625000,-0.033508,0.046019,-0.452148
12.629167,-0.036453,0.045777,-0.454265
12.633333,-0.050867,0.041813,-0.449121
12.637500,-0.006740,0.031862,-0.432693
12.641667,-0.035194,0.032187,-0.435572
12.645833,-0.051487,0.017821,-0.421521
12.650000,-0.039998,0.009695,-0.405692
12.654167,-0.032905,0.009951,-0.424761
12.658333,-0.056811,0.031773,-0.410288
12.662500,-0.078472,0.026852,-0.395818
12.666667,-0.062459,0.019321,-0.383020
12.670833,-0.044714,0.021211,-0.376381
12.675000,-0.043819,0.014008,-0.379209
12.679167,-0.055724,0.006863,-0.390132
12.683333,-0.062187,0.001793,-0.365013
12.687500,-0.045781,0.022358,-0.355159
12.691667,-0.054646,0.020047,-0.369639
12.695833,-0.065840,0.020388,-0.343466
12.700000,-0.065535,0.006328,-0.354894
12.704167,-0.039624,0.022552,-0.327667
12.708333,-0.061733,0.032591,-0.317519
12.712500,-0.104550,0.040065,-0.333401
12.716667,-0.136360,0.032733,-0.318241
12.720833,-0.169814,0.041177,-0.328243
12.725000,-0.177407,0.035269,-0.315888
12.729167,-0.153502,0.051325,-0.285558
12.733333,-0.041118,0.045340,-0.280264
12.737500,0.111133,0.051028,-0.300501
12.741667,0.265230,0.070363,-0.265166
12.745833,0.511759,0.060256,-0.284101
12.750000,0.771249,0.084343,-0.256613
12.754167,0.977792,0.105843,-0.246594
12.758333,1.048683,0.094969,-0.240141
12.762500,1.047215,0.130118,-0.260820
12.766667,0.898646,0.134865,-0.251839
12.770833,0.691248,0.137056,-0.237959
12.775000,0.416828,0.156908,-0.238588
12.779167,0.137751,0.180826,-0.213914
12.783333,-0.078153,0.186833,-0.218317
12.787500,-0.174383,0.197833,-0.199796
12.791667,-0.246161,0.213547,-0.213551
12.795833,-0.228203,0.200282,-0.209096
12.800000,-0.144651,0.205522,-0.182630
12.804167,-0.076474,0.212171,-0.185375
12.808333,-0.076281,0.219613,-0.177144
12.812500,-0.070528,0.211736,-0.184434
12.816667,-0.034018,0.210531,-0.159348
12.820833,-0.018891,0.187443,-0.161346
12.825000,-0.026706,0.181533,-0.160103
12.829167,-0.018005,0.168153,-0.152220
12.833333,-0.012797,0.148971,-0.133573
12.837500,-0.010131,0.128591,-0.133431
12.841667,-0.001628,0.120913,-0.138655
12.845833,-0.002608,0.096461,-0.111077
12.850000,0.001494,0.069306,-0.126513
12.854167,0.033056,0.057040,-0.097952
12.858333,0.001562,0.054247,-0.094353
12.862500,0.011433,0.052145,-0.084479
12.866667,0.011910,0.036607,-0.108174
12.870833,0.031598,0.021245,-0.079544
12.875000,0.041777,0.028968,-0.093362
12.879167,0.055468,0.017491,-0.083236
12.883333,0.052197,0.015687,-0.060198
12.887500,0.100549,0.003834,-0.065947
12.891667,0.076033,-0.003624,-0.070420
12.895833,0.098284,0.005324,-0.051422
12.900000,0.106478,0.002040,-0.030515
12.904167,0.120211,-0.012638,-0.021440
12.908333,0.130544,-0.007154,-0.041349
12.912500,0.120192,-0.013003,-0.004965
12.916667,0.144447,-0.020703,-0.027982
12.920833,0.171765,-0.015630,-0.007518
12.925000,0.180365,-0.030736,0.007269
12.929167,0.180455,-0.017256,0.014961
12.933333,0.191307,-0.015639,0.014092
12.937500,0.248915,-0.027308,0.005079
12.941667,0.246032,-0.034822,0.005611
12.945833,0.211659,-0.049737,0.028890
12.950000,0.252146,-0.054823,0.036732
12.954167,0.274288,-0.049308,0.050933
12.958333,0.247507,-0.040400,0.062436
12.962500,0.252369,-0.048102,0.064135
12.966667,0.273340,-0.043558,0.047553
12.970833,0.294269,-0.063063,0.058092
12.975000,0.289913,-0.057983,0.057764
12.979167,0.280358,-0.050039,0.075374
12.983333,0.298012,-0.041871,0.070614
12.987500,0.303013,-0.046269,0.091003
12.991667,0.268577,-0.037943,0.094106
12.995833,0.252682,-0.023440,0.104299
13.000000,0.253758,-0.022239,0.110538
13.004167,0.256646,-0.027506,0.107207
13.008333,0.255614,-0.018491,0.116330
13.012500,0.247458,-0.019598,0.122374
13.016667,0.218584,-0.021272,0.143430
13.020833,0.219606,-0.028467,0.137612
13.025000,0.202446,-0.010274,0.150080
13.029167,0.196371,-0.026838,0.157114
13.033333,0.204801,-0.017195,0.144156
13.037500,0.207352,-0.033598,0.182293
13.041667,0.163498,-0.026975,0.158292
13.045833,0.146772,-0.014778,0.192154
13.050000,0.158863,-0.038073,0.176989
13.054167,0.129791,-0.027326,0.188475
13.058333,0.133491,-0.017848,0.210543
13.062500,0.100117,-0.040386,0.214490
13.066667,0.081039,-0.050160,0.202642
13.070833,0.092492,-0.038852,0.213581
13.075000,0.089577,-0.051601,0.210891
13.079167,0.050466,-0.046874,0.212767
13.083333,0.044509,-0.059608,0.234319
13.087500,0.064497,-0.069532,0.240382
13.091667,0.028743,-0.056282,0.250755
13.095833,0.001163,-0.070913,0.265906
13.100000,0.011775,-0.064839,0.253920
13.104167,0.040579,-0.060945,0.257667
13.108333,0.014284,-0.075032,0.269717
13.112500,-0.007784,-0.081793,0.263278
13.116667,0.021193,-0.066439,0.273650
13.120833,-0.000819,-0.066717,0.294627
13.125000,-0.001271,-0.052742,0.291381
13.129167,-0.034243,-0.047710,0.296740
13.133333,-0.016349,-0.073688,0.318239
13.137500,-0.009689,-0.067097,0.303861
13.141667,-0.023602,-0.063766,0.307907
13.145833,-0.014616,-0.046501,0.327408
13.150000,-0.011031,-0.046015,0.325650
13.154167,-0.009946,-0.044896,0.338510
13.158333,-0.034716,-0.039775,0.329594
13.162500,-0.049386,-0.036048,0.363537
13.166667,-0.007321,-0.043225,0.350243
13.170833,0.002616,-0.038542,0.366331
13.175000,-0.024655,-0.024335,0.374735
13.179167,-0.035289,-0.040061,0.353478
13.183333,-0.042031,-0.033917,0.385568
13.187500,-0.022023,-0.037033,0.368137
13.191667,-0.035212,-0.047181,0.394414
13.195833,-0.026270,-0.041390,0.408040
13.200000,-0.007830,-0.034532,0.386460
13.204167,-0.029129,-0.039615,0.396660
13.208333,-0.038278,-0.065270,0.413555
13.212500,-0.043416,-0.059656,0.417022
13.216667,-0.043563,-0.073791,0.431291
13.220833,-0.022126,-0.064188,0.436230
13.225000,-0.024905,-0.078449,0.436051
13.229167,-0.042673,-0.077560,0.435116
13.233333,-0.036821,-0.073398,0.459448
13.237500,-0.020433,-0.064866,0.464151
13.241667,-0.031835,-0.089173,0.470068
13.245833,-0.042544,-0.089046,0.459883
13.250000,-0.043273,-0.088295,0.463939
13.254167,-0.011425,-0.079686,0.468445
13.258333,-0.019059,-0.079402,0.476985
13.262500,-0.053579,-0.066313,0.477896
13.266667,-0.004775,-0.090604,0.495606
13.270833,-0.004138,-0.076581,0.499405
13.275000,-0.042674,-0.088153,0.504801
13.279167,-0.047750,-0.070672,0.491197
13.283333,-0.011608,-0.076256,0.513649
13.287500,-0.021635,-0.061368,0.510895
13.291667,-0.028584,-0.075587,0.504960
13.295833,-0.016732,-0.057405,0.531275
13.300000,-0.013678,-0.055220,0.544141
13.304167,-0.006121,-0.054471,0.532164
13.308333,-0.035932,-0.052641,0.548537
13.312500,-0.025535,-0.048732,0.550788
13.316667,-0.040368,-0.061228,0.546961
13.320833,-0.013331,-0.037441,0.566460
13.325000,-0.033514,-0.036410,0.548572
13.329167,-0.022784,-0.063217,0.572357
13.333333,-0.016481,-0.050539,0.568458
13.337500,0.010209,-0.068148,0.587804
13.341667,-0.016702,-0.063390,0.585519
13.345833,-0.016993,-0.072323,0.580649
13.350000,-0.030153,-0.058702,0.583449
13.354167,-0.000292,-0.081454,0.579480
13.358333,-0.015570,-0.070422,0.608231
13.362500,-0.019472,-0.062906,0.605193
13.366667,-0.022201,-0.094425,0.601291
13.370833,0.010062,-0.098450,0.625770
13.375000,-0.007171,-0.094133,0.612345
13.379167,-0.029528,-0.097822,0.627212
13.383333,-0.019669,-0.086918,0.617579
13.387500,-0.000162,-0.081883,0.640303
13.391667,-0.031395,-0.091866,0.633485
13.395833,-0.029516,-0.101564,0.628904
13.400000,-0.000018,-0.095539,0.629854
13.404167,-0.004986,-0.091145,0.656232
13.408333,-0.003603,-0.096685,0.637619
13.412500,-0.005627,-0.082108,0.658133
13.416667,0.009017,-0.091773,0.681359
13.420833,0.010884,-0.093931,0.663807
13.425000,-0.015547,-0.075823,0.689575
13.429167,-0.022482,-0.071865,0.676070
13.433333,0.004961,-0.081318,0.687723
13.437500,0.042962,-0.084669,0.693019
13.441667,0.007281,-0.066979,0.695887
13.445833,0.005263,-0.054376,0.696852
13.450000,0.055500,-0.074378,0.686430
13.454167,0.072839,-0.064324,0.710885
13.458333,0.066966,-0.060673,0.702266
13.462500,0.035246,-0.070889,0.707609
13.466667,0.077726,-0.069098,0.729740
13.470833,0.059230,-0.060839,0.732851
13.475000,0.052414,-0.057441,0.734108
13.479167,0.071461,-0.037607,0.733903
13.483333,0.086690,-0.063495,0.735123
13.487500,0.060029,-0.041536,0.732393
13.491667,0.055603,-0.050696,0.732503
13.495833,0.047477,-0.054698,0.754738
13.500000,0.058253,-0.056639,0.756904
13.504167,0.054093,-0.065629,0.734110
13.508333,0.032250,-0.069099,0.761202
13.512500,0.028361,-0.062782,0.748937
13.516667,0.014352,-0.046861,0.765469
13.520833,0.048702,-0.063024,0.774824
13.525000,0.008664,-0.056421,0.772870
13.529167,0.007088,-0.076092,0.787873
13.533333,-0.003669,-0.062780,0.782260
13.537500,0.004543,-0.070868,0.785076
13.541667,0.016284,-0.067049,0.779903
13.545833,-0.019113,-0.072943,0.776610
13.550000,0.005983,-0.045565,0.791337
13.554167,0.007798,-0.044525,0.804381
13.558333,0.013317,-0.056551,0.807853
13.562500,0.000707,-0.047897,0.817046
13.566667,-0.023356,-0.030888,0.791484
13.570833,-0.004100,-0.047578,0.792130
13.575000,-0.000135,-0.029443,0.824746
13.579167,-0.010270,-0.040600,0.802608
13.583333,0.013537,-0.024028,0.812533
13.587500,-0.009224,-0.044086,0.819158
13.591667,0.016207,-0.014830,0.821940
13.595833,0.001329,-0.022402,0.837100
13.600000,-0.017807,-0.039235,0.833271
13.604167,-0.015158,-0.033548,0.835779
13.608333,-0.038887,-0.031136,0.821889
13.612500,-0.119931,-0.017541,0.841532
13.616667,-0.126075,-0.033963,0.845210
13.620833,-0.138458,-0.015492,0.840099
13.625000,-0.103732,-0.029277,0.855190
13.629167,-0.030085,-0.012564,0.867808
13.633333,0.086516,-0.010738,0.869302
13.637500,0.295726,-0.018786,0.848810
13.641667,0.505143,-0.014065,0.872702
13.645833,0.734511,-0.028754,0.868250
13.650000,0.957969,-0.018359,0.875310
13.654167,1.119234,-0.014529,0.853065
13.658333,1.113057,0.003754,0.860612
13.662500,0.977869,0.006707,0.870102
13.666667,0.779245,0.016807,0.863521
13.670833,0.537993,0.042015,0.889168
13.675000,0.244333,0.068670,0.866381
13.679167,0.001786,0.069050,0.877250
13.683333,-0.110855,0.096794,0.871140
13.687500,-0.179211,0.099167,0.880338
13.691667,-0.167448,0.117650,0.905111
13.695833,-0.158951,0.153470,0.906375
13.700000,-0.055771,0.147631,0.881880
13.704167,-0.024052,0.149804,0.908517
13.708333,0.001512,0.172160,0.884222
13.712500,-0.010288,0.173057,0.912870
13.716667,0.024113,0.144950,0.911281
13.720833,0.045746,0.156286,0.912953
13.725000,0.028111,0.122057,0.899233
13.729167,0.008933,0.125054,0.898127
13.733333,0.034476,0.109020,0.897856
13.737500,0.042833,0.078465,0.924724
13.741667,0.030668,0.079981,0.898203
13.745833,0.056183,0.040335,0.917028
13.750000,0.037535,0.031620,0.901380
13.754167,0.070201,0.017526,0.919801
13.758333,0.077436,-0.002976,0.933235
13.762500,0.074405,-0.014570,0.918350
13.766667,0.080688,-0.012297,0.916049
13.770833,0.088599,-0.039380,0.926367
13.775000,0.107124,-0.052082,0.919774
13.779167,0.096482,-0.060117,0.924147
13.783333,0.108937,-0.070323,0.935501
13.787500,0.150867,-0.067977,0.927684
