time,chest_lead,accel_magnitude,respiration
10.987500,0.067484,0.382431,-0.549502
10.991667,0.100278,0.434632,-0.527569
10.995833,0.047845,0.402787,-0.520405
11.000000,0.128306,0.433772,-0.514259
11.004167,0.099215,0.460441,-0.522992
11.008333,0.023452,0.365835,-0.518989
11.012500,0.107709,0.353010,-0.488704
11.016667,0.105796,0.428986,-0.510768
11.020833,0.101870,0.384688,-0.486381
11.025000,0.029695,0.428223,-0.477292
11.029167,0.029424,0.373367,-0.459322
11.033333,0.106766,0.326969,-0.485329
11.037500,0.032482,0.424354,-0.466278
11.041667,0.019796,0.359885,-0.441947
11.045833,0.029599,0.382154,-0.445571
11.050000,0.090852,0.333403,-0.444406
11.054167,0.082562,0.343850,-0.443080
11.058333,0.071307,0.328293,-0.446431
11.062500,0.110747,0.316535,-0.418634
11.066667,0.084623,0.229434,-0.407147
11.070833,0.057468,0.254325,-0.396198
11.075000,0.100708,0.282132,-0.415139
11.079167,0.122010,0.166050,-0.385197
11.083333,0.096621,0.187952,-0.379287
11.087500,0.075403,0.179055,-0.376858
11.091667,0.140210,0.173587,-0.377508
11.095833,0.097699,0.187157,-0.353909
11.100000,0.115377,0.082565,-0.378805
11.104167,0.186930,0.130221,-0.371013
11.108333,0.172365,0.051848,-0.352996
11.112500,0.076837,0.049515,-0.354319
11.116667,0.156664,0.060840,-0.320953
11.120833,0.201839,-0.016978,-0.335127
11.125000,0.126103,0.017288,-0.323037
11.129167,0.177423,-0.052531,-0.309174
11.133333,0.086439,0.010386,-0.307682
11.137500,0.153354,0.015633,-0.287444
11.141667,0.207999,-0.005213,-0.297137
11.145833,0.134739,-0.057710,-0.291800
11.150000,0.181881,-0.089363,-0.279240
11.154167,0.178576,-0.101953,-0.267031
11.158333,0.155631,-0.072924,-0.260677
11.162500,0.176241,-0.060349,-0.240480
11.166667,0.236751,-0.095351,-0.233941
11.170833,0.182508,-0.044663,-0.248640
11.175000,0.174469,-0.098668,-0.236054
11.179167,0.194936,-0.099755,-0.215045
11.183333,0.230735,-0.114981,-0.206698
11.187500,0.202329,-0.093853,-0.224582
11.191667,0.202569,-0.149746,-0.200185
11.195833,0.180692,-0.143040,-0.200948
11.200000,0.210277,-0.114196,-0.206068
11.204167,0.223393,-0.049423,-0.177416
11.208333,0.263556,-0.074272,-0.173235
11.212500,0.188469,-0.068323,-0.180531
11.216667,0.201876,-0.080564,-0.178486
11.220833,0.241846,-0.029838,-0.173002
11.225000,0.152954,-0.062370,-0.162848
11.229167,0.126031,-0.015631,-0.125368
11.233333,0.186042,-0.055642,-0.135709
11.237500,0.204338,-0.068030,-0.120565
11.241667,0.153068,-0.016662,-0.135865
11.245833,0.039062,-0.047027,-0.112453
11.250000,0.137536,-0.045683,-0.113105
11.254167,0.058454,0.039052,-0.095077
11.258333,0.046981,-0.009999,-0.077249
11.262500,0.017525,0.027195,-0.082171
11.266667,0.064104,0.092530,-0.080177
11.270833,0.011874,0.093067,-0.060437
11.275000,0.004536,0.019724,-0.075198
11.279167,0.032805,0.124581,-0.071650
11.283333,-0.049110,0.021760,-0.037200
11.287500,-0.006795,0.069620,-0.030019
11.291667,-0.081123,0.145050,-0.037845
11.295833,-0.049000,0.039614,-0.044825
11.300000,-0.101860,0.061665,-0.007243
11.304167,-0.029382,0.113801,-0.006195
11.308333,-0.099949,0.160009,-0.022706
11.312500,-0.129575,0.135454,0.011679
11.316667,-0.078872,0.145153,0.021545
11.320833,-0.123959,0.164859,0.016584
11.325000,-0.103107,0.160177,0.031724
11.329167,-0.113648,0.086940,0.020618
11.333333,-0.094403,0.148955,0.051932
11.337500,-0.139505,0.114670,0.057778
11.341667,-0.245887,0.025757,0.048882
11.345833,-0.228214,0.056797,0.041528
11.350000,-0.303879,0.094890,0.073584
11.354167,-0.258648,0.016028,0.077347
11.358333,-0.304494,-0.007664,0.091182
11.362500,-0.205292,0.020160,0.070152
11.366667,-0.059557,0.016956,0.082725
11.370833,0.119199,-0.010420,0.114515
11.375000,0.339141,0.030246,0.123680
11.379167,0.593615,-0.069345,0.109156
11.383333,0.854840,-0.061880,0.136482
11.387500,0.940569,-0.049257,0.144582
11.391667,0.956339,-0.032526,0.119635
11.395833,0.801178,-0.097334,0.155791
11.400000,0.485953,-0.082769,0.158534
11.404167,0.259412,-0.178412,0.141664
11.408333,0.055808,-0.118515,0.181413
11.412500,-0.182676,-0.146564,0.154755
11.416667,-0.295639,-0.204285,0.176273
11.420833,-0.326265,-0.268956,0.171813
11.425000,-0.406159,-0.258417,0.203609
11.429167,-0.305853,-0.278239,0.200602
11.433333,-0.281010,-0.257364,0.221003
11.437500,-0.133477,-0.315897,0.201761
11.441667,-0.124754,-0.349626,0.222679
11.445833,-0.125231,-0.346246,0.221585
11.450000,-0.127501,-0.342339,0.225976
11.454167,-0.103610,-0.382593,0.257953
11.458333,-0.140424,-0.317501,0.249427
11.462500,-0.102443,-0.347842,0.256450
11.466667,-0.131515,-0.351112,0.244518
11.470833,-0.122093,-0.395810,0.277008
11.475000,-0.145374,-0.439483,0.269980
11.479167,-0.046022,-0.407513,0.291583
11.483333,-0.030089,-0.371785,0.291449
11.487500,-0.056530,-0.376123,0.279000
11.491667,-0.014721,-0.447980,0.308752
11.495833,-0.040349,-0.375750,0.306505
11.500000,-0.025065,-0.402506,0.323690
11.504167,0.014539,-0.442226,0.307545
11.508333,-0.025425,-0.342747,0.314784
11.512500,-0.032963,-0.346218,0.329190
11.516667,0.097029,-0.409269,0.336986
11.520833,0.093138,-0.407977,0.335918
11.525000,0.049798,-0.328856,0.368752
11.529167,0.105405,-0.397704,0.372961
11.533333,0.135909,-0.315526,0.383980
11.537500,0.082837,-0.315167,0.368320
11.541667,0.097700,-0.312031,0.382620
11.545833,0.188186,-0.342845,0.394363
11.550000,0.133515,-0.334763,0.387037
11.554167,0.255682,-0.357359,0.392403
11.558333,0.212152,-0.302219,0.419717
11.562500,0.271590,-0.316007,0.429211
11.566667,0.284757,-0.310830,0.413754
11.570833,0.314251,-0.214027,0.419098
11.575000,0.327353,-0.195606,0.425523
11.579167,0.273474,-0.239538,0.447831
11.583333,0.278683,-0.183980,0.430884
11.587500,0.285651,-0.156813,0.446487
11.591667,0.317576,-0.228366,0.458337
11.595833,0.318102,-0.242091,0.472906
11.600000,0.375383,-0.169878,0.471874
11.604167,0.370436,-0.191390,0.480288
11.608333,0.272019,-0.196154,0.472383
11.612500,0.252037,-0.219190,0.494481
11.616667,0.281425,-0.191838,0.503119
11.620833,0.309535,-0.161428,0.510608
11.625000,0.346089,-0.111462,0.503614
11.629167,0.232009,-0.166809,0.522868
11.633333,0.285171,-0.131325,0.532099
11.637500,0.340740,-0.100483,0.516117
11.641667,0.304538,-0.207918,0.536829
11.645833,0.240634,-0.202002,0.528559
11.650000,0.262392,-0.172812,0.527793
11.654167,0.301991,-0.202597,0.534506
11.658333,0.281684,-0.137871,0.535941
11.662500,0.212324,-0.178587,0.554815
11.666667,0.152388,-0.208378,0.567304
11.670833,0.212685,-0.197175,0.564461
11.675000,0.123639,-0.215711,0.581752
11.679167,0.165048,-0.200396,0.582802
11.683333,0.167360,-0.292207,0.587614
11.687500,0.089828,-0.219669,0.592512
11.691667,0.081763,-0.306207,0.603217
11.695833,0.027156,-0.339260,0.585071
11.700000,0.121287,-0.265818,0.615980
11.704167,0.130715,-0.318461,0.604752
11.708333,0.079634,-0.359192,0.630575
11.712500,0.006984,-0.384297,0.621638
11.716667,-0.005540,-0.355112,0.642903
11.720833,0.040332,-0.349227,0.617063
11.725000,-0.006377,-0.379213,0.622507
11.729167,-0.026828,-0.430963,0.636675
11.733333,0.023423,-0.453301,0.637466
11.737500,0.041777,-0.397395,0.639876
11.741667,-0.057074,-0.491921,0.657895
11.745833,-0.054578,-0.495402,0.663393
11.750000,0.048740,-0.455472,0.676565
11.754167,0.014145,-0.474596,0.660997
11.758333,0.014661,-0.496436,0.693962
11.762500,0.031820,-0.580001,0.683667
11.766667,0.004436,-0.552919,0.702539
11.770833,0.013020,-0.581946,0.685843
11.775000,-0.048240,-0.502305,0.712198
11.779167,0.032091,-0.532685,0.706425
11.783333,-0.012653,-0.614288,0.694666
11.787500,-0.008172,-0.566079,0.696883
11.791667,-0.010617,-0.513101,0.718948
11.795833,-0.043514,-0.572357,0.721346
11.800000,-0.005348,-0.598474,0.714891
11.804167,0.046412,-0.543061,0.729547
11.808333,0.006469,-0.604791,0.724667
11.812500,-0.002034,-0.586215,0.730160
11.816667,-0.020073,-0.552527,0.727980
11.820833,0.052458,-0.542461,0.733489
11.825000,0.036954,-0.573437,0.758663
11.829167,0.045581,-0.553035,0.754307
11.833333,0.083816,-0.517778,0.763250
11.837500,0.083153,-0.480309,0.765885
11.841667,0.099714,-0.503920,0.776178
11.845833,0.050264,-0.440558,0.760522
11.850000,0.060345,-0.528691,0.769544
11.854167,0.101922,-0.506285,0.766321
11.858333,0.096567,-0.419102,0.785813
11.862500,0.045425,-0.495723,0.801588
11.866667,0.092775,-0.443918,0.787353
11.870833,0.071095,-0.441781,0.811659
11.875000,0.119109,-0.346995,0.783605
11.879167,0.150282,-0.376761,0.786301
11.883333,0.159447,-0.412350,0.793161
11.887500,0.160122,-0.324155,0.816715
11.891667,0.130024,-0.333552,0.800886
11.895833,0.147884,-0.385096,0.807060
11.900000,0.174743,-0.301828,0.838950
11.904167,0.203989,-0.354319,0.823116
11.908333,0.150238,-0.292970,0.834651
11.912500,0.146331,-0.281102,0.843898
11.916667,0.120142,-0.221072,0.834781
11.920833,0.168159,-0.202049,0.849415
11.925000,0.144135,-0.268637,0.845338
11.929167,0.205176,-0.280382,0.839588
11.933333,0.171082,-0.207428,0.836339
11.937500,0.271424,-0.177862,0.843960
11.941667,0.232674,-0.196880,0.854062
11.945833,0.234449,-0.191537,0.844875
11.950000,0.192554,-0.176399,0.847776
11.954167,0.223979,-0.186583,0.870063
11.958333,0.259541,-0.260400,0.873494
11.962500,0.142793,-0.192342,0.863429
11.966667,0.228226,-0.273198,0.861004
11.970833,0.197316,-0.198037,0.875318
11.975000,0.250314,-0.253318,0.862374
11.979167,0.119196,-0.207178,0.888004
11.983333,0.153066,-0.246571,0.894777
11.987500,0.155090,-0.223653,0.898945
11.991667,0.108486,-0.269778,0.887987
11.995833,0.138252,-0.270174,0.894331
12.000000,0.087690,-0.322115,0.906609
12.004167,0.153823,-0.240689,0.911713
12.008333,0.148561,-0.285173,0.898141
12.012500,0.117804,-0.329650,0.902128
12.016667,0.099900,-0.279877,0.886927
12.020833,0.110769,-0.384358,0.889321
12.025000,0.074610,-0.331564,0.905428
12.029167,-0.040634,-0.364924,0.893296
12.033333,-0.013684,-0.334306,0.895659
12.037500,0.005685,-0.358031,0.899921
12.041667,0.036720,-0.428832,0.904535
12.045833,-0.016862,-0.403324,0.928822
12.050000,0.007000,-0.476749,0.917570
12.054167,-0.008080,-0.423572,0.926607
12.058333,-0.080582,-0.428844,0.918994
12.062500,-0.022536,-0.514258,0.912135
12.066667,-0.066103,-0.412322,0.939009
12.070833,-0.078674,-0.528295,0.921893
12.075000,-0.048382,-0.485386,0.933356
12.079167,-0.110626,-0.477432,0.927822
12.083333,-0.055629,-0.463965,0.922789
12.087500,-0.091749,-0.525380,0.944121
12.091667,-0.079898,-0.459672,0.936027
12.095833,-0.213729,-0.494193,0.950561
12.100000,-0.198970,-0.481472,0.928390
12.104167,-0.253326,-0.570805,0.949029
12.108333,-0.337927,-0.469711,0.952057
12.112500,-0.301615,-0.565947,0.954422
12.116667,-0.225034,-0.546905,0.954740
12.120833,-0.102831,-0.545494,0.926806
12.125000,-0.031501,-0.482954,0.949330
12.129167,0.210290,-0.533784,0.927614
12.133333,0.409423,-0.521023,0.934380
12.137500,0.679799,-0.474627,0.946801
12.141667,0.850966,-0.405883,0.954054
12.145833,0.983721,-0.445686,0.958320
12.150000,0.910743,-0.485758,0.950823
12.154167,0.706290,-0.379094,0.937978
12.158333,0.522571,-0.398991,0.943831
12.162500,0.182917,-0.416488,0.952667
12.166667,-0.091955,-0.312170,0.932384
12.170833,-0.245136,-0.390665,0.955600
12.175000,-0.398119,-0.351627,0.945765
12.179167,-0.366852,-0.343008,0.944811
12.183333,-0.331708,-0.300378,0.941367
12.187500,-0.294197,-0.278628,0.955584
12.191667,-0.212274,-0.226132,0.943822
12.195833,-0.178867,-0.246511,0.963285
12.200000,-0.158757,-0.268232,0.967616
12.204167,-0.164853,-0.159274,0.963494
12.208333,-0.141799,-0.143110,0.951036
12.212500,-0.118892,-0.156974,0.954657
12.216667,-0.179835,-0.201349,0.947064
12.220833,-0.170025,-0.205414,0.942341
12.225000,-0.070856,-0.118094,0.959076
12.229167,-0.101131,-0.060714,0.948429
12.233333,-0.148230,-0.099200,0.957209
12.237500,-0.104884,-0.116779,0.957236
12.241667,-0.093549,-0.029488,0.944165
12.245833,-0.063102,-0.058979,0.956115
12.250000,-0.059462,-0.123180,0.937353
12.254167,-0.089460,-0.004967,0.931883
12.258333,-0.081685,-0.072939,0.940351
12.262500,-0.011442,-0.024875,0.937858
12.266667,-0.068108,0.009754,0.933820
12.270833,0.032267,0.009743,0.937984
12.275000,0.042041,-0.029586,0.929167
12.279167,0.002636,-0.003388,0.951272
12.283333,0.058915,-0.041408,0.941776
12.287500,0.103747,-0.093711,0.952305
12.291667,0.049897,-0.067632,0.939219
12.295833,0.069978,-0.025238,0.932037
12.300000,0.078475,-0.072414,0.931007
12.304167,0.162520,-0.081872,0.920520
12.308333,0.134780,-0.033126,0.945791
12.312500,0.085133,-0.071475,0.942632
12.316667,0.183466,-0.061707,0.939499
12.320833,0.181219,-0.088064,0.928063
12.325000,0.208444,-0.139160,0.921973
12.329167,0.160182,-0.136955,0.919199
12.333333,0.160399,-0.172889,0.939609
12.337500,0.260346,-0.087583,0.908218
12.341667,0.176015,-0.130772,0.937038
12.345833,0.153096,-0.162097,0.917689
12.350000,0.189608,-0.133194,0.929052
12.354167,0.217125,-0.156639,0.916472
12.358333,0.197146,-0.200539,0.918187
12.362500,0.236311,-0.214760,0.895493
12.366667,0.208826,-0.163881,0.903434
12.370833,0.249524,-0.189141,0.901244
12.375000,0.152874,-0.180172,0.907506
12.379167,0.185226,-0.269379,0.897386
12.383333,0.152941,-0.232110,0.898292
12.387500,0.148776,-0.305462,0.893555
12.391667,0.161105,-0.233398,0.893244
12.395833,0.216857,-0.297397,0.896772
12.400000,0.202065,-0.229118,0.908425
12.404167,0.131193,-0.286266,0.886595
12.408333,0.170247,-0.230577,0.884608
12.412500,0.153897,-0.279520,0.899122
12.416667,0.154212,-0.289685,0.896263
12.420833,0.160011,-0.254031,0.891461
12.425000,0.083533,-0.243870,0.865108
12.429167,-0.009407,-0.298966,0.870812
12.433333,0.091632,-0.197503,0.872044
12.437500,0.002291,-0.223594,0.859759
12.441667,-0.005299,-0.224626,0.860339
12.445833,-0.025054,-0.239827,0.879246
12.450000,-0.038473,-0.246465,0.863239
12.454167,0.037422,-0.217936,0.869872
12.458333,-0.066218,-0.223670,0.859792
12.462500,-0.051534,-0.205646,0.838895
12.466667,-0.090857,-0.165771,0.861539
12.470833,-0.017512,-0.069022,0.857260
12.475000,-0.094097,-0.115898,0.845454
12.479167,-0.114415,-0.085336,0.844568
12.483333,-0.074585,-0.131304,0.822300
12.487500,-0.018575,-0.017141,0.830229
12.491667,-0.029398,-0.062765,0.837489
12.495833,-0.150574,-0.028379,0.840500
12.500000,-0.142132,0.006941,0.827147
12.504167,-0.065801,0.072885,0.835320
12.508333,-0.075506,0.031629,0.827633
12.512500,-0.068715,0.020233,0.810407
12.516667,-0.133800,0.118037,0.800936
12.520833,-0.057250,0.096733,0.803597
12.525000,-0.044900,0.128656,0.806280
12.529167,-0.039551,0.176136,0.809070
12.533333,-0.089074,0.155855,0.800463
12.537500,-0.024057,0.124768,0.787390
12.541667,-0.057114,0.190302,0.790154
12.545833,-0.088085,0.133171,0.768314
12.550000,-0.010832,0.198366,0.793910
12.554167,-0.054434,0.162139,0.786212
12.558333,0.012832,0.186294,0.781250
12.562500,-0.045722,0.188396,0.781520
12.566667,-0.049156,0.247472,0.778094
12.570833,-0.047755,0.234807,0.760646
12.575000,-0.033411,0.313887,0.740609
12.579167,-0.044558,0.206955,0.743164
12.583333,-0.046355,0.263942,0.746128
12.587500,0.001235,0.216549,0.737963
12.591667,0.057922,0.230641,0.730211
12.595833,0.037851,0.221054,0.727248
12.600000,-0.014616,0.214613,0.734457
12.604167,0.023078,0.215954,0.707966
12.608333,0.086985,0.245393,0.729425
12.612500,0.028311,0.228282,0.719186
12.616667,0.119531,0.276170,0.701686
12.620833,0.095544,0.282584,0.687104
12.625000,0.147227,0.192998,0.695292
12.629167,0.140058,0.257262,0.680782
12.633333,0.144964,0.208604,0.673790
12.637500,0.171844,0.237439,0.685715
12.641667,0.145573,0.248368,0.688808
12.645833,0.136833,0.212522,0.659636
12.650000,0.122553,0.194432,0.675630
12.654167,0.130971,0.134589,0.669914
12.658333,0.183409,0.201037,0.649871
12.662500,0.178424,0.093682,0.670702
12.666667,0.142289,0.089070,0.662145
12.670833,0.102027,0.069579,0.650115
12.675000,0.153193,0.131804,0.643061
12.679167,0.098411,0.147009,0.643165
12.683333,0.171833,0.077380,0.623878
12.687500,0.194238,0.056015,0.609248
12.691667,0.165646,0.022211,0.609755
12.695833,0.153023,0.048796,0.614252
12.700000,0.195135,0.110146,0.607473
12.704167,0.102288,-0.000630,0.604152
12.708333,0.088915,0.026426,0.599157
12.712500,0.115430,0.069183,0.591329
12.716667,0.135664,0.030938,0.587054
12.720833,0.105375,0.034532,0.577328
12.725000,0.164762,0.090167,0.569523
12.729167,0.153664,-0.020243,0.559197
12.733333,0.141028,0.073654,0.555462
12.737500,0.175516,0.093912,0.550053
12.741667,0.131107,0.106842,0.540385
12.745833,0.138982,0.009824,0.559944
12.750000,0.106186,0.057069,0.530658
12.754167,0.100780,0.017140,0.526725
12.758333,0.085537,0.122908,0.526283
12.762500,0.134834,0.107338,0.535903
12.766667,0.140027,0.158038,0.502835
12.770833,0.177780,0.081318,0.502940
12.775000,0.111018,0.110978,0.495329
12.779167,0.110978,0.092917,0.497337
12.783333,0.135676,0.155706,0.512449
12.787500,0.176382,0.136103,0.479619
12.791667,0.154340,0.238835,0.490969
12.795833,0.078934,0.270151,0.487827
12.800000,0.085985,0.177768,0.455092
12.804167,0.149846,0.263751,0.455555
12.808333,0.110746,0.213291,0.455830
12.812500,0.087648,0.265700,0.443082
12.816667,0.006718,0.322903,0.435425
12.820833,0.036524,0.287589,0.428668
12.825000,-0.020367,0.320478,0.435512
12.829167,-0.061080,0.297598,0.420656
12.833333,-0.044255,0.361181,0.417383
12.837500,-0.055461,0.441475,0.433182
12.841667,-0.067014,0.445761,0.398251
12.845833,-0.049921,0.431774,0.411733
12.850000,-0.035355,0.450904,0.410114
12.854167,-0.037783,0.420512,0.382276
12.858333,-0.075675,0.473805,0.396014
12.862500,-0.141089,0.444745,0.366860
12.866667,-0.121154,0.444355,0.380063
12.870833,-0.057026,0.536014,0.376088
12.875000,-0.127562,0.485628,0.374044
12.879167,-0.044583,0.523710,0.350096
12.883333,-0.130639,0.472542,0.355966
12.887500,-0.097476,0.469044,0.324784
12.891667,-0.144534,0.506727,0.347226
12.895833,-0.120916,0.494655,0.329091
12.900000,-0.058992,0.565990,0.331247
12.904167,-0.133574,0.486476,0.311531
12.908333,-0.086992,0.493412,0.295718
12.912500,-0.108423,0.510155,0.297933
12.916667,-0.147900,0.480352,0.283300
12.920833,-0.082793,0.498804,0.291019
12.925000,-0.235250,0.527775,0.262934
12.929167,-0.226392,0.452388,0.290609
12.933333,-0.200061,0.446662,0.271121
12.937500,-0.183353,0.504798,0.261212
12.941667,-0.085016,0.463774,0.258572
12.945833,-0.039904,0.401709,0.254495
12.950000,0.240412,0.484240,0.222131
12.954167,0.472252,0.444294,0.218887
12.958333,0.651211,0.402837,0.217974
12.962500,0.919324,0.357507,0.220548
12.966667,0.973269,0.370094,0.209823
12.970833,1.058993,0.391262,0.210167
12.975000,0.928058,0.374461,0.203288
12.979167,0.734290,0.319838,0.179143
12.983333,0.479628,0.309771,0.187871
12.987500,0.199776,0.259678,0.192491
12.991667,-0.066144,0.338560,0.181265
12.995833,-0.228183,0.284277,0.169894
13.000000,-0.264951,0.291838,0.168773
13.004167,-0.285605,0.232860,0.160276
13.008333,-0.213807,0.211717,0.138448
13.012500,-0.126433,0.241628,0.123009
13.016667,-0.051971,0.193524,0.133765
13.020833,-0.084562,0.220781,0.121137
13.025000,-0.065933,0.178543,0.103613
13.029167,-0.012211,0.225382,0.091667
13.033333,-0.035974,0.201305,0.109222
13.037500,0.033454,0.223608,0.083222
13.041667,-0.091134,0.265854,0.104536
13.045833,-0.097151,0.197868,0.083443
13.050000,0.018738,0.259646,0.072948
13.054167,-0.026901,0.201180,0.049347
13.058333,-0.048253,0.168829,0.043668
13.062500,-0.025565,0.226017,0.039756
13.066667,0.005436,0.255180,0.031965
13.070833,0.045056,0.241747,0.027274
13.075000,0.031440,0.245121,0.046021
13.079167,0.008789,0.303933,0.010029
13.083333,0.011930,0.242267,0.010139
13.087500,0.054587,0.306426,-0.003456
13.091667,-0.028869,0.291013,-0.001098
13.095833,-0.024424,0.319126,-0.008433
13.100000,0.019814,0.358233,-0.019686
13.104167,0.079665,0.267344,-0.012603
13.108333,-0.002542,0.383637,-0.013049
13.112500,0.014912,0.301937,-0.022831
13.116667,0.088231,0.344604,-0.038097
13.120833,0.107213,0.360521,-0.039330
13.125000,0.067087,0.368456,-0.064283
13.129167,0.076412,0.375043,-0.077435
13.133333,0.052664,0.378687,-0.056191
13.137500,0.053543,0.473803,-0.074696
13.141667,0.132772,0.399099,-0.068018
13.145833,0.099678,0.489337,-0.083885
13.150000,0.112501,0.532199,-0.110825
13.154167,0.099374,0.500438,-0.120957
13.158333,0.070995,0.505678,-0.122365
13.162500,0.076237,0.523839,-0.118821
13.166667,0.128320,0.508191,-0.115045
13.170833,0.185295,0.542861,-0.122570
13.175000,0.133066,0.605212,-0.143457
13.179167,0.156796,0.519260,-0.138692
13.183333,0.085991,0.549498,-0.166222
13.187500,0.105886,0.540931,-0.148897
13.191667,0.126374,0.560845,-0.181326
13.195833,0.149479,0.606485,-0.166491
13.200000,0.122874,0.629688,-0.188948
13.204167,0.089626,0.547010,-0.181370
13.208333,0.162182,0.571598,-0.194390
13.212500,0.092112,0.623058,-0.190139
13.216667,0.082142,0.526276,-0.226003
13.220833,0.136448,0.565003,-0.232869
13.225000,0.062805,0.587372,-0.209487
13.229167,0.086453,0.529365,-0.243415
13.233333,0.023662,0.496839,-0.243285
13.237500,0.078722,0.518498,-0.248157
13.241667,0.053246,0.465595,-0.266908
13.245833,-0.005247,0.449809,-0.245149
13.250000,0.030525,0.441096,-0.267162
13.254167,-0.017245,0.435797,-0.270615
13.258333,0.035195,0.400599,-0.280504
13.262500,-0.036360,0.394180,-0.282766
13.266667,0.030763,0.462562,-0.288837
13.270833,0.030017,0.459249,-0.295178
13.275000,0.014950,0.420005,-0.292243
13.279167,0.029364,0.345772,-0.309419
13.283333,-0.042923,0.326412,-0.330612
13.287500,-0.038981,0.306007,-0.329738
13.291667,-0.009004,0.317562,-0.346329
13.295833,-0.091915,0.331037,-0.324775
13.300000,-0.070899,0.302217,-0.353203
13.304167,-0.060699,0.323586,-0.338911
13.308333,-0.059965,0.249569,-0.348577
13.312500,-0.010639,0.220612,-0.364908
13.316667,-0.009720,0.186741,-0.369365
13.320833,0.035386,0.181505,-0.375483
13.325000,-0.055327,0.204516,-0.404153
13.329167,-0.056973,0.187431,-0.406743
13.333333,-0.023208,0.141549,-0.407986
13.337500,-0.001870,0.138417,-0.412424
13.341667,-0.026903,0.157853,-0.397928
13.345833,0.041949,0.219561,-0.407471
13.350000,0.028053,0.166256,-0.443700
13.354167,-0.003800,0.212253,-0.417926
13.358333,0.040906,0.098599,-0.424452
13.362500,0.068233,0.194074,-0.442571
13.366667,0.094087,0.161778,-0.442931
13.370833,0.023303,0.093690,-0.476713
13.375000,0.094603,0.164430,-0.452932
13.379167,0.071799,0.194955,-0.480149
13.383333,0.073593,0.198091,-0.484652
13.387500,0.098883,0.180072,-0.472914
13.391667,0.077132,0.188708,-0.501795
13.395833,0.076020,0.165877,-0.483104
13.400000,0.074522,0.186461,-0.506539
13.404167,0.154768,0.183191,-0.498510
13.408333,0.095589,0.209696,-0.501325
13.412500,0.095951,0.201998,-0.535849
13.416667,0.159304,0.187892,-0.538824
13.420833,0.177647,0.218813,-0.535099
13.425000,0.113928,0.251637,-0.552621
13.429167,0.150633,0.305099,-0.553838
13.433333,0.117270,0.322769,-0.566088
13.437500,0.171562,0.273158,-0.575028
13.441667,0.174422,0.264637,-0.567113
13.445833,0.110860,0.247769,-0.579050
13.450000,0.181659,0.308138,-0.579804
13.454167,0.194063,0.379363,-0.583033
13.458333,0.105098,0.307072,-0.583389
13.462500,0.095485,0.394504,-0.610022
13.466667,0.141536,0.344940,-0.590354
13.470833,0.157017,0.381421,-0.611812
13.475000,0.134492,0.425793,-0.605924
13.479167,0.155007,0.326861,-0.634889
13.483333,0.091128,0.427403,-0.627660
13.487500,0.212927,0.372528,-0.639772
13.491667,0.185372,0.431505,-0.648326
13.495833,0.185796,0.453454,-0.634290
13.500000,0.179020,0.408246,-0.634291
13.504167,0.146203,0.356035,-0.642297
13.508333,0.111170,0.364573,-0.669370
13.512500,0.193253,0.414208,-0.676991
13.516667,0.133428,0.378005,-0.662012
13.520833,0.139461,0.421438,-0.666827
13.525000,0.100822,0.427140,-0.671829
13.529167,0.098702,0.406228,-0.675720
13.533333,0.095498,0.370589,-0.709578
13.537500,0.157825,0.317421,-0.712382
13.541667,0.136558,0.302012,-0.707416
13.545833,0.142776,0.317514,-0.694189
13.550000,0.168568,0.274652,-0.726156
13.554167,0.187009,0.364545,-0.707169
13.558333,0.172470,0.311767,-0.709142
13.562500,0.144190,0.280795,-0.741415
13.566667,0.077566,0.320370,-0.717781
13.570833,0.145707,0.264198,-0.727472
13.575000,0.069192,0.295565,-0.735163
13.579167,0.073334,0.196403,-0.741921
13.583333,0.055819,0.144790,-0.738038
13.587500,0.115335,0.131705,-0.777633
13.591667,0.050065,0.147400,-0.758081
13.595833,0.009734,0.143960,-0.757839
13.600000,-0.002884,0.125541,-0.760841
13.604167,0.077922,0.059977,-0.768638
13.608333,0.069467,0.111469,-0.791129
13.612500,0.061127,0.034597,-0.780678
13.616667,0.060834,0.038044,-0.809370
13.620833,0.039068,0.004334,-0.785224
13.625000,0.023747,0.049234,-0.797492
13.629167,0.054973,-0.038054,-0.795207
13.633333,0.063672,0.010604,-0.815222
13.637500,0.024575,0.028103,-0.821173
13.641667,-0.039466,0.018471,-0.833909
13.645833,0.014869,-0.013670,-0.839046
13.650000,-0.014994,-0.049727,-0.818983
13.654167,-0.011182,-0.119990,-0.852050
13.658333,0.070714,-0.054967,-0.839261
13.662500,0.026083,-0.085047,-0.849829
13.666667,-0.030286,-0.045154,-0.854579
13.670833,-0.013418,-0.059405,-0.836228
13.675000,-0.020831,-0.156958,-0.862118
13.679167,0.053443,-0.075986,-0.842997
13.683333,0.045166,-0.168336,-0.851018
13.687500,-0.063458,-0.065718,-0.852375
13.691667,-0.080656,-0.161729,-0.869389
13.695833,-0.120713,-0.059424,-0.859645
13.700000,-0.149214,-0.088006,-0.868171
13.704167,-0.017713,-0.093788,-0.895607
13.708333,0.043911,-0.063998,-0.898443
13.712500,0.169580,-0.028795,-0.902520
13.716667,0.353785,-0.030199,-0.911001
13.720833,0.620300,-0.127824,-0.910337
13.725000,0.805552,-0.104312,-0.900555
13.729167,1.002621,-0.070023,-0.911715
13.733333,1.173468,-0.051732,-0.896557
